customer_id,customer_name,region,age,income
81000,Harold Mitchell DVM,West,60,92065
81002,Victoria Spencer,East,48,32876
81007,Chelsea Hughes,North,18,74431
81008,Crystal Crawford,South,39,89404
81011,Eric Francis,North,38,74937
81012,Robert Greene MD,North,45,84732
81013,Tyler Garrett,East,62,118971
81016,Margaret Heath,North,26,93940
81017,Shawna Hinton,North,26,59492
81019,Sara Peters,East,61,45729
81020,Sandra Kane,South,24,47414
81021,Steven Kemp,North,45,52703
81023,Megan Morales,North,30,115613
81024,Karen Dawson,West,27,59707
81025,Joan Rocha,East,40,59869
81027,Jordan Vasquez,East,35,30101
81028,Phillip Woods,West,40,46171
81030,Nicholas Conway,East,50,34381
81032,Erin Huber,East,28,33461
81033,Ryan Carter,South,68,95073
81035,Karen Pena,North,60,42302
81037,Crystal Fleming,West,49,64468
81038,Aaron English,East,25,73768
81039,Stanley Smith,West,38,98632
81040,Shelia Conrad,East,58,103447
81041,Claire Cross,South,59,73651
81043,Robert Valenzuela,North,39,78320
81044,Wesley Wolfe,West,37,82327
81049,Frank Wright,North,26,38628
81051,Mr. Danny Lee,South,62,33008
81052,Ashley Hanson,North,48,57987
81053,Krista Jones,South,69,62848
81054,Gina Peterson,East,48,82612
81057,Kathryn Murphy,North,18,87561
81058,Vickie Welch,East,39,60036
81059,Scott Vincent,South,29,116532
81061,Gary Gonzales,West,34,55977
81062,Melanie Perkins,South,30,71078
81065,Misty Simmons,North,67,53501
81068,Shirley Rose,East,45,35020
81070,Eric Mercer,West,58,53975
81071,Natasha Pope,South,56,90574
81072,Linda Schneider,North,51,49722
81073,Becky Wright,South,38,48178
81074,Wendy Kennedy,North,39,33579
81075,Diana Mullins,South,38,31561
81076,Christy Burns,North,23,77781
81077,Elizabeth Clark,East,63,82105
81078,Nicole Church,North,29,75693
81081,Leah Yu,North,64,111455
81082,Randy Reyes,West,37,91365
81084,Stephanie Clarke,North,55,87401
81086,Marvin Peters,North,18,37389
81088,Zachary Warner,East,42,100458
81089,Mary Stephens,East,28,110596
81090,Jose Morris,West,45,99483
81091,Steve Brewer,West,62,119084
81092,Derek Parker,East,33,37804
81093,Joe Bennett,North,47,112987
81094,Connor Sanchez,East,33,37819
81097,Don Underwood,South,64,43040
81100,Keith Griffin,West,45,111786
81102,Amanda Estrada,East,18,97459
81103,Thomas Mcdonald,North,39,38916
81104,Pamela Sosa,North,43,64679
81105,Jennifer Strong,West,67,56291
81106,Walter Boyd,West,32,117281
81109,Richard Holland,North,56,102596
81110,Nicole Riley,East,40,100914
81111,Heather Butler,North,28,39405
81112,Julia Coleman,West,69,89803
81114,Tracy Underwood,North,57,31507
81117,Mariah Young,South,27,40691
81119,Deborah Dawson,North,35,41422
81121,Kyle Henry,West,66,112477
81122,Jeffrey Schmidt,South,44,79143
81126,Thomas Reese,South,50,92250
81128,Alex Stewart,South,38,87181
81129,John Jennings,East,64,74383
81130,Audrey Jackson,North,25,111933
81131,Susan York,North,64,48358
81133,Mrs. Caitlin Spencer,North,44,103341
81134,Kevin Lawrence,East,20,65321
81135,Kerri Khan,South,70,112319
81138,Daniel Vaughan,West,63,57093
81140,Dr. Emily Ward MD,West,27,84993
81141,Steven Watson,East,20,67514
81143,Judith Parks,South,46,51113
81146,Dominique Meyer,North,22,57709
81147,Dr. Garrett Smith PhD,South,38,34893
81148,Alexis Miller,West,53,36659
81150,Grant Gardner,North,53,73801
81152,William Padilla,West,64,57257
81153,Anthony Hayden,South,53,30607
81154,James Ortiz,North,68,77394
81157,Karla Yates,West,66,93021
81158,Julian Davis,West,48,114344
81159,Elizabeth Sanders,North,28,53508
81160,Paul Chang,West,51,43232
81161,Rachel Doyle,East,59,92107
81162,Courtney Stewart,East,40,61110
81163,Julie Mitchell,South,23,49281
81164,Edwin Vaughan,North,46,107058
81165,Alexander Morgan,East,54,85949
81166,Brandy Young,North,32,45023
81167,Jon Collier,South,25,105091
81169,Caitlin Wagner,South,44,113256
81171,Brianna Howell,West,19,97514
81172,Jeremy Martinez,South,68,70004
81173,Larry Macdonald,North,24,103218
81175,Timothy Parker MD,East,39,45190
81176,Ricardo Perry,South,34,31164
81177,John Payne,South,18,100797
81178,Matthew Lowe,East,19,37660
81184,Cheryl Malone,North,51,45281
81185,Ian Allison,East,47,94499
81187,Jessica Snyder,North,18,50216
81188,Eric Romero,East,70,42026
81189,Aaron Bailey,West,56,63225
81190,Brandy Carson,West,47,31352
81191,Olivia Morales,East,57,101775
81193,Brendan Cruz,West,69,65177
81194,Sheila Jacobson,West,36,72726
81195,Tiffany Hicks,West,19,44492
81196,Destiny Freeman,North,34,43982
81197,Christopher Norman PhD,West,47,119259
81198,Christie Vargas,North,58,31942
81199,Julia Martinez,South,53,42639
81200,Christopher Vaughn,East,52,102252
81201,Frances Higgins,South,67,61654
81203,Helen Noble,West,30,94042
81204,Richard Carson,North,50,46024
81207,Tammy Randall,South,66,75438
81208,Jared Barrera,West,40,37726
81211,Patricia Krause,East,24,68062
81212,Jonathan Odonnell,South,42,43452
81213,Lisa Flynn,East,68,87439
81215,Brittany Ali,South,27,49841
81216,Jose Owens,South,55,85544
81218,Matthew Page,South,43,93011
81219,Jose Aguilar,North,43,97861
81221,Christopher Holden,South,24,55613
81222,Jean Johnson,East,59,32796
81223,Andrew Hahn,North,26,67638
81224,Maria Griffith,East,64,109917
81225,Michelle Rice,North,69,89919
81227,Misty Ramirez,East,25,33339
81229,Phillip Lewis,East,37,109802
81231,Austin Anderson,West,31,79226
81232,Vickie Salas,West,61,34449
81233,Amber Fischer,North,29,74662
81234,Clinton Aguirre,South,59,93859
81236,Cheryl Nash,East,30,98678
81237,Brian Walters,East,63,52623
81238,Aimee Kirby,South,21,88818
81239,Rita Jensen,East,55,64899
81240,Laura Glass,West,67,76209
81242,Paula Peters,East,48,39600
81243,Sarah Schmidt,South,45,110513
81244,Raymond Garcia,West,37,116445
81245,Denise Mcconnell,East,49,57777
81248,Rhonda Castaneda,North,31,62063
81249,Elizabeth Russell,North,42,59082
81251,Alexis Adkins,North,33,109017
81252,Jonathan Kelly,East,50,51834
81253,Joel Smith,West,28,59883
81254,Jillian Perez,West,47,113104
81256,Brandon Martinez,North,67,94651
81257,John Ayala,South,31,57339
81258,Angelica Diaz,North,52,98987
81259,Mrs. Morgan Mills,North,66,57174
81260,Dustin Moore,South,49,86996
81262,Tammy Cooper,North,23,112521
81264,Monica Bailey,West,51,69495
81265,Barbara Farley,West,62,98140
81267,Wendy Butler,North,32,58514
81269,Nicole Delacruz,West,21,102041
81270,Mary Warren,South,41,33652
81273,Mrs. Alexis Alexander,North,24,41134
81274,Robert Holland,West,66,116230
81276,Caroline Rodriguez,North,30,84966
81277,Levi Stevens,South,53,78102
81278,Dana Tucker,East,68,94066
81279,Mason Martin,North,55,106278
81280,Casey Medina,South,70,111150
81281,Thomas Reyes,West,67,72801
81284,Amy Harris,South,25,58138
81286,Kara Bell,East,50,48957
81287,Tamara Herrera,East,45,51903
81288,Laurie Rogers,North,48,60732
81290,Richard Owen,North,38,91893
81292,Benjamin Brandt,West,45,106128
81293,Dominique Snyder,South,21,96639
81298,Phillip Elliott,West,50,71797
81299,Gene Sanders,East,61,37521
81302,Betty Fisher,East,34,47462
81303,Gabriel Carroll,North,51,108668
81304,Andrew Snyder,West,26,60412
81305,Michael Mendoza,East,36,82846
81307,Pamela Cervantes,East,48,45254
81310,Jeff Small,West,53,63860
81311,Kathy Obrien,West,43,48684
81312,Mitchell Chambers,West,29,61475
81316,Cynthia Neal,North,54,43987
81317,Shannon Jarvis,North,18,107792
81318,Ann Bridges DVM,North,38,73487
81320,Charles Cooper,South,64,98066
81321,Victoria Hansen,North,23,81473
81322,Donald Wade,West,56,50653
81324,Roberto Carter,West,26,104063
81325,Tammy Mcneil,North,25,109044
81327,Lauren Cohen,West,62,81920
81328,Amy Briggs,South,56,91569
81329,Sheena Medina,North,59,59243
81330,Maria Walter,East,28,106151
81331,Evan Ramirez,West,69,107474
81332,Joshua Williams MD,West,45,88486
81334,Greg Potter,South,23,103874
81336,Marie Branch,North,38,79274
81337,Michael Andrade,East,45,112391
81338,Benjamin Carlson,West,43,74007
81341,John Sparks,East,18,62040
81343,Shelia Chase,North,29,59351
81344,Cindy Fields,South,49,66538
81345,Jacqueline Mann,East,42,33419
81346,David Castaneda,East,36,75855
81347,Jared Lutz,West,41,37564
81348,Veronica Rogers,West,61,31150
81349,Jordan Bradley,West,68,50829
81351,Karen Haynes,South,40,72927
81352,Krystal Perkins,South,60,101679
81353,Patricia Maynard,South,64,73137
81354,Casey Harris,West,65,111092
81356,Wendy Aguirre,South,25,83803
81357,Antonio Sandoval,North,55,86728
81358,Jared Jenkins,East,18,42783
81363,David Kidd,South,28,50373
81364,Tom Fowler,West,24,93092
81365,Barbara Atkins,North,18,83017
81366,Theresa Galloway,West,27,32246
81367,Travis Frank,North,32,63668
81368,Jamie Pearson MD,North,35,68180
81371,Michelle Patton,North,46,38449
81373,Carolyn Flores,East,47,69292
81374,Misty Vasquez,East,34,108739
81375,Jeremy Kennedy,South,44,39314
81378,Sarah Choi,North,21,57118
81380,Rachael Barrera,North,63,59238
81383,William Douglas,South,36,74534
81384,Dennis Petty,South,21,84735
81385,Audrey English,South,40,51489
81386,Heather Key,North,20,46762
81388,Steven Bates,North,66,70408
81389,Desiree Delgado,East,60,44271
81390,Jacob Owens,East,33,91177
81391,Ryan Daniels,North,23,84127
81392,Daisy Smith,South,29,40406
81394,Jamie Clark,East,23,50064
81395,Mario Robinson,East,21,99871
81396,Paul Lowe,North,37,102732
81399,Patricia Richardson,West,19,111665
81401,Rose Johnson,North,31,103652
81402,Donald Russell,South,27,50912
81403,Rebekah Roberts,East,68,79388
81407,Andrew Washington,West,26,70258
81408,Tiffany Spears,South,70,90969
81409,Monica Anderson,North,56,88877
81413,Mr. Edward Jones DDS,South,66,82677
81415,Jason Cochran,South,21,89064
81419,Brian Herrera,East,18,102530
81422,Ryan Hahn,West,37,81439
81423,Erin Foster,West,52,113562
81424,Angelica Hanson,East,35,71612
81426,James Obrien,North,23,60164
81431,Kathryn Hawkins,West,69,37902
81433,Christian Brooks,South,70,115859
81434,Jonathan Hooper,West,36,91500
81435,Christina Booth,North,26,38558
81437,Robin Young,East,45,35024
81438,Kyle Alexander,South,22,90276
81439,Carlos Allen,North,19,34762
81440,Jean Banks,South,33,96005
81442,Carl Villa,West,59,105614
81443,Maria Wright,South,58,69972
81444,Monica Jones,North,33,45901
81446,Courtney Pierce,South,27,79240
81447,Brandon Hess,North,67,105424
81448,Adrian Cole,East,42,46601
81449,Jeffrey Christensen,East,66,104228
81452,Lindsey Estrada,West,70,104430
81456,Eric Snyder,South,47,60922
81458,Scott Aguilar,South,32,76925
81459,Tina Lewis,South,19,71227
81460,Stacy Berry,West,69,92870
81461,Maureen Rose,North,60,68386
81465,Deborah James,West,51,118159
81466,Brittney Gibson,South,24,101942
81467,John Fuller,North,48,70215
81468,Gina Gray,West,42,79733
81471,Joel Mcgee,West,31,117289
81472,Kristin Grant,West,63,106917
81473,Bradley Wagner,East,26,67622
81474,Tony Mathews,East,18,57783
81476,Logan Salazar,South,37,54472
81477,Mark Levine,East,41,98789
81478,Cynthia Valdez,East,27,80453
81479,Kristin Lee,South,65,81884
81480,Dustin Weiss,North,23,38159
81481,Vanessa Martin,East,53,86426
81482,April Stanley,East,53,71050
81483,Jim Newman,North,54,81642
81485,Luke Kent,West,46,71460
81486,Lauren Mahoney,West,41,79870
81487,Mr. Kevin Washington,North,18,33935
81488,Aaron Benjamin,East,54,107437
81489,Joshua Bryan,South,33,52688
81490,Haley Turner,East,42,108604
81491,Brandy Griffin,North,26,114766
81492,Laurie Allen,West,50,33432
81493,Randy Barber,East,54,112719
81495,Ryan Navarro DDS,East,68,82486
81496,Donna Anderson,North,28,93518
81497,Haley White,West,19,62792
81498,Nicole Parker,West,64,39323
81500,Emily Warren,East,48,89383
81503,Brandy Stephens,East,43,30498
81504,Christina Saunders,East,55,50176
81507,Teresa Morales,East,68,66630
81510,Heidi Young,East,44,91505
81515,Chelsea Franklin,West,69,109911
81516,Alvin Barnes,East,24,69418
81517,Jonathan James,East,38,76503
81518,Terri Stafford,South,64,61230
81520,Edward Nichols,South,33,96325
81525,Ronald Leon,North,33,42160
81526,Pamela Moreno,North,68,82981
81527,Katrina Mullen,East,59,77008
81528,Jacob Benitez,North,32,91921
81529,Troy Hood,South,44,96508
81530,Gregory Austin,South,62,67473
81531,Anna Melendez,East,65,33447
81532,Leslie Doyle,East,40,73286
81533,Antonio Clark,North,42,106036
81534,Aaron Hudson,East,26,82850
81538,Melinda George DDS,East,23,108725
81539,Morgan Kane,North,30,72107
81541,Dr. Angela Chandler,West,53,94920
81542,Matthew Ryan,North,52,81224
81544,Carolyn Sandoval,West,54,51050
81545,Kevin Calhoun,North,55,68719
81546,Jose Aguirre,South,46,37793
81548,Wesley Hahn,South,60,54594
81549,Annette Simon,West,62,86366
81551,Crystal Taylor DDS,West,46,41826
81552,Jody Jackson,East,60,45944
81554,John Tate,West,58,54125
81556,Angela Potts,South,67,112051
81558,Kevin Parks,West,44,57328
81560,Claudia Avery,North,48,42530
81561,Haley Vargas,South,44,64559
81562,Gregory Beck,East,48,94751
81564,Nicole Jimenez,South,46,86315
81569,Allison Jefferson,East,48,112092
81570,Brandon Richardson,North,50,76529
81574,Isabel Sanchez,South,69,79055
81576,Lauren Dunn,North,46,37130
81577,Lauren Solomon,North,30,103035
81578,Dr. Natasha Holland,South,31,80100
81579,Anita Drake,East,58,30227
81580,Joel Nicholson,East,39,93367
81581,Veronica Johnston,West,55,69964
81582,Joe Powell,North,43,109233
81583,Robert Cortez,West,37,51630
81584,Kim Matthews,South,21,35170
81585,Shannon Wolf,South,30,96881
81586,Judith Harris,East,44,40316
81587,Jose Perry,East,45,62354
81588,Samantha Andrade,South,46,41626
81589,Lori Andrade,West,62,112264
81591,William Watts,North,29,70438
81592,Holly Hill,North,30,83311
81593,Alexandra Garrison,South,52,91375
81595,Kimberly May,North,61,50842
81596,Billy Davis,South,37,30113
81597,Frederick Gray,West,59,67014
81598,Robin Roach,North,29,99132
81601,Cheryl Hill,South,45,101283
81604,Carrie Young,North,58,103404
81605,Shawn Lopez,East,38,111689
81608,Amber Newman,West,19,61125
81609,Mr. Steven Carroll,North,60,67431
81610,Scott Rivera,North,49,87996
81611,Susan Montoya,North,46,64275
81613,Alan Collins,West,59,34713
81614,Sharon Murray,North,29,108351
81615,Jesse Montoya,North,57,47018
81617,Devon Ramirez,North,44,47912
81618,Audrey Wright,East,24,46786
81620,Jaime Peterson,West,23,87221
81623,Ronald Contreras,West,43,111212
81624,Brenda Alvarez,South,32,53034
81625,Keith Ruiz,West,62,119260
81626,Jennifer Thornton,North,51,82099
81627,Jillian Andrade,South,35,65172
81630,Joseph Acosta,South,51,59350
81632,Bryan Jenkins,South,62,114958
81634,Regina Richardson,East,28,57767
81635,Tara Reynolds,South,33,39538
81638,Tara Wall,East,56,107232
81639,Angela Kelley,West,50,43054
81641,Nathaniel Randall,North,40,69732
81644,Marie Wall,North,19,88773
81645,Jason Gonzales,West,27,37816
81647,Melissa Ruiz,South,34,64767
81648,Crystal Ramos,East,18,115234
81649,Nicole Knight,North,37,50932
81650,Sean Bryant,North,45,82238
81651,Jack Hamilton,North,39,48875
81652,Gregory Rowe,South,24,104663
81653,Alexis Moreno,North,18,96794
81654,Nancy Murphy,North,34,111289
81655,Luis Bender,North,35,94768
81656,Sara Christensen,South,55,92463
81657,Keith Mayer,North,56,49960
81658,Angela Fritz,North,65,117158
81659,Sonia Newman MD,West,34,39509
81660,Amy Gill,West,42,85345
81662,Amy Morton,North,41,37909
81664,Gary Long,North,28,114746
81667,Barry Conley,West,59,91446
81669,Vincent Day,South,26,50654
81670,Nicole Reeves MD,East,54,34733
81671,Bryan Alexander,North,40,46869
81672,Stacey Torres,North,22,84938
81676,Sharon Macias,South,36,60532
81677,John Savage,South,68,118029
81679,Martin Davis,East,19,90641
81682,Amber Fisher,East,36,42580
81683,Hunter Fritz,South,60,116002
81684,Dana Bailey,West,55,47326
81685,Gregory Wilkerson,East,37,51486
81686,Richard Hansen,North,55,95955
81691,Austin Chapman,East,59,83011
81692,Aaron Knight,East,46,82681
81693,Laura Alvarez,South,31,103334
81694,Cheryl Frederick,East,58,116811
81695,Sheila Anderson,East,51,112909
81696,Timothy Gregory,South,46,76747
81697,Drew Ellis,West,38,70633
81698,Tiffany Richards,South,48,93062
81699,Eileen Gonzalez,East,50,109761
81700,Leah Adams,East,53,85976
81703,James Gallagher,North,68,89727
81704,Alison Ramirez,North,40,65304
81705,Cindy Graham,West,69,57143
81706,Deanna Mckay,South,44,111302
81707,Zachary Simpson,East,43,105217
81709,Whitney Torres,North,58,111329
81711,Gabrielle Phillips,East,41,84014
81712,Cathy Hanson,South,41,106889
81714,Christopher Stuart,West,66,75834
81715,Kimberly Brady,East,30,35025
81716,Virginia Dennis,East,19,40560
81718,Yvette Mullins,East,26,96136
81723,Jose Spencer,West,26,52254
81724,Anne White,North,48,48754
81725,Heather Gentry,North,67,110999
81727,Chelsea Figueroa,South,35,47508
81728,Tina Stevens,North,55,97526
81731,Casey Gallagher,South,64,88760
81733,Sherri Kerr,North,24,114718
81735,Elizabeth Craig,East,18,45323
81737,Steven Rivas,West,26,46287
81738,Chris Smith,West,35,63212
81739,Jane Gonzalez,East,22,61727
81740,Luke Wilson,West,50,101627
81743,Donna Knapp,East,32,82801
81746,Micheal Nelson DDS,East,60,47292
81748,Edward Reid,North,20,65151
81750,Alicia Moses,West,30,94221
81754,Marilyn Torres,East,40,72810
81755,Bailey Rivas,North,21,72200
81756,Jonathan Daniels,South,70,49895
81758,Kayla Martin,West,59,59373
81759,Megan Stevens,West,47,68615
81761,Dylan Petersen,West,70,113567
81762,Sydney Davis,South,20,95819
81763,Michael Vega,West,21,96585
81764,David Choi,West,58,90985
81766,Alyssa Mcknight,East,53,82931
81767,Elizabeth Gomez,South,32,102128
81768,Chelsea Watson,South,21,54883
81769,Lee Rojas,North,69,116207
81770,Crystal Sutton,South,22,52242
81772,Emily Walters,West,39,61414
81774,Jillian Baker,North,61,55474
81776,Brittany Hernandez,East,45,91970
81778,David Pace,South,23,40171
81779,Helen Evans DDS,South,39,43241
